locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Kraków Bieżanów,ul. Duża Góra,1.0,34,469000,13794.0,Pośrednik,,14,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-duza-gora-1-pokoj-k7y5x1,https://s2.adresowa.pl/oi/31/70/3d1f22_b62e_cover@2x-1-pokojowe-mieszkanie-krakow-biezanow-ul-duza-gora.webp,Kraków Bieżanów,Duża Góra,1,1975.0,apartamentowiec,,"Studio Nieruchomości Kraków prezentuje bardzo przytulne mieszkanie jednopokojowe z osobną kuchnią w lokalizacji ? Bieżanów?Prokocim, ul. Duża Góra ? zieleń, przestrzeń, blisko tramwaj, komórka lokatorska MIESZKANIE I BUDYNEK - 34,84 m2 jeden duży pokój, osobna duża kuchnia, przedpokój, balkon, piętro 1 z 4, bez windy, komórka lokatorska 1,8 m2 - przytulne, wśród pięknej wysokiej zieleni i trenów zielonych, jednocześnie przy bardzo dobrej komunikacji autobusowej i tramwajowej - ekspozycja okien: południowa, widok na zieleń, duża przestrzeń przed sąsiednim budynkiem - budynek z lat 70tych - przestronne osiedle z przewagą domów czteropiętrowych i domów jednorodzinnych - w promieniu 400 m: Lidl, Carrefour, Kaufland - autobus i tramwaj ? 5 min. pieszo ? przystanki Ćwiklińskiej UKŁAD POMIESZCZEŃ - POKÓJ DZIENNY - pow. 21 m2, ekspozycja okien południowa, wyjście na balkon, ściana w głębi pokoju zabudowana szeroką szafą z przesuwanymi drzwiami, na podłodze panele - KUCHNIA ? osobne pomieszczenie, solidne meble, piekarnik, płyta gazowa, kuchenka mikrofalowa, na podłodze ceramika - ŁAZIENKA - o pow. ok. 3,5 m2, przestronny prysznic, umywalka w zabudowie, wc, pralka, szafka nad pralką, suszarka podwieszana pod sufitem - PRZEDPOKÓJ - pow. 4 m2, miejsce na szafę za drzwiami i we wnęce o szer. 60 cm - rzut mieszkania znajduje się w galerii zdjęć OGRZEWANIE i ciepła woda ? z sieci miejskiej CZYNSZ administracyjny - ok. 550 zł, dodatkowo płatny prąd ? indywidualnie wg zużycia PARKOWANIE - wiele miejsc parkingowych przed budynkiem ? po przeciwnej stronie niż okna PRZECHOWYWANIE - do mieszkania przynależy komórka lokatorska ? 1,8 m2 ? w cenie mieszkania LOKALIZACJA Większość potrzebnych zakupów i usług w promieniu 800 m. Kompleks szpitalny Prokocim w odległości 1500 m ? 3 przystanki tramwajowe KOMUNIKACJA: Miejska: znakomita: autobus i tramwaj - 5 minut pieszo - ? przystanki Ćwiklińskiej Samochodowa: dogodny dojazd do centrum miasta, szybki wyjazd na A4 - Węzeł Wielicki, Szczególnie polecam tą ofertę i zapraszam na prezentację Kontakt: Jan Szczygieł tel: [numer] nr licencji pośrednika odpowiedzialnego: 24486",,,osobna,,własność,"Wyposażenie: kuchenka, piekarnik, pralka, suszarka",50.017893,20.023663
Kraków Bieńczyce,os. Kalinowe,2.0,46,595000,12935.0,Pośrednik,,32,https://adresowo.pl/o/mieszkanie-krakow-bienczyce-os-kalinowe-2-pokojowe-n4i4h1,https://s2.adresowa.pl/oi/3a/26/3d133a_9d0e_cover@2x-2-pokojowe-mieszkanie-krakow-bienczyce-os-kalinowe.webp,Kraków Bieńczyce,os. Kalinowe,3,1960.0,blok,,"| Na sprzedaż: funkcjonalne mieszkanie - os. Kalinowe Na sprzedaż oferujemy ustawne mieszkanie o powierzchni 46,85 m² , zlokalizowane na 3. piętrze w zadbanym bloku na osiedlu Kalinowym. mieszkanie składa się z dużego umeblowanego salonu, osobnego pokoju oraz dodatkowo wydzielonego pomieszczenia wydzielonego z kuchni. Najważniejsze atuty nieruchomości: pierwotnie 2 pokoje, obecnie przerobione na 3 niezależne pomieszczenia jasne, ustawne wnętrza dające wiele możliwości aranżacyjnych mieszkanie gotowe do wprowadzenia się lub do odświeżenia według własnego gustu oddzielna piwnica - dodatkowa przestrzeń do przechowywania Szczegóły: powierzchnia: 46,85 m² piętro: 3 liczba pokoi: 3 czynsz: ok. 900 zł (przy 4 osobach) Forma własności: pełna własność z księgą wieczystą Lokalizacja: Osiedle Kalinowe to spokojna i dobrze skomunikowana część miasta, z dostępem do pełnej infrastruktury - sklepów, szkół, przystanków komunikacji miejskiej oraz terenów zielonych. sklepy osiedlowe większe markety spożywcze apteki, przychodnie, banki punkty gastronomiczne i usługowe przedszkola i żłobki szkoły podstawowe place zabaw oraz tereny rekreacyjne Cena : 595 000 zł Prezentacja bezpłatna po uprzednim podpisaniu umowy pośrednictwa. Ogłoszenie ma charakter informacyjny i nie stanowi oferty w rozumieniu Kodeksu cywilnego. Bracia Sadurscy Nieruchomości Aleksandra Kicwak Tel: [numer] e-mail: [email] ::DODATKOWE INFORMACJE | Rodzaj budynku: blok | Dozór budynku: brak | Głośność: umiarkowanie ciche | Widok: na inne budynki | Gaz: jest | Woda: ciepła - miejska | Dojazd: ASFALTOWA | Otoczenie: bloki | Ogrzewanie: miejskie | Komunikacja publ.: miejska | Odległość do komunikacji publicznej [m]: 200 | Odl. do sklepu [m]: 200 | Odl. do szkoły [m]: 230 | Odl. do przedszkola [m]: 150 | Winda: NIE | Usytuowanie: dwustronne | Opłaty w czynszu: wywóz śmieci, fundusz remontowy, Części wspólne, administracja | Opłaty wg liczników: woda, prąd, gaz | Rodzaj mieszkania: jednopoziomowe | Piwnica: TAK | Stan lokalu: do wprowadzenia | Okna: PCV | Instalacje: dobre | Balkon: brak | Powierzchnia użytkowa [m2]: 46,8500 | Rok budowy: 1960 | Liczba pokoi: 2 | Liczba sypialni: 2 | Podłogi pokoi: panele | Ściany pokoi: malowane | Wyposażenie pokoi: częściowo umeblowane | Typ kuchni: oddzielna | Rodzaj kuchni: oddzielna | Podłoga kuchni: płytki | Wyposażenie kuchni: szafki kuchenne, piekarnik elektryczny, lodówka, kuchenka gazowa | Typ łazienki: razem z wc | Liczba łazienek: 1 | Glazura łazienki: glazura | Podłoga łazienki: płytki | Ściany łazienki: glazura | Liczba przedpokoi: 1 | Podłoga przedpokoi: panele | Ściany przedpokoi: malowane | ::LINK DO STRONY | [www]/offer/BS3-MS-313977 Zobacz Wirtualny Spacer: [www]/show/?m=VWrW3K6Dqnw ::KONTAKT DO AGENTA | Aleksandra Kicwak | [numer] | [email] ::DANE BIURA | Oddział BS3, Przewóz | Przewóz 47/1 piętro | 31-509 Kraków | [numer] -------------------------- ::GRATIS | Nasza prowizja zawiera: koszt przedwstępnej notarialnej umowy sprzedaży nieruchomości z rynku wtórnego. ::GWARANCJA | Gwarancja zwrotu zadatku. Więcej informacji na [www]/zwrot-zadatku/ |",,,osobna,plastikowe,własność,"Wyposażenie: kuchenka, lodówka, piekarnik",50.09186,20.014341
Kraków Wola Justowska,ul. Morelowa,2.0,65,1480000,22769.0,bez pośredników,,32,https://adresowo.pl/o/mieszkanie-krakow-wola-justowska-ul-morelowa-2-pokojowe-k1h9i0,https://s2.adresowa.pl/oi/1a/7c/3cad3a_983e_cover@2x-2-pokojowe-mieszkanie-krakow-wola-justowska-ul-morelowa.webp,Kraków Wola Justowska,Morelowa,parter,2007.0,apartamentowiec,,"Luksusowy Apartament w Sercu Woli Justowskiej – Oaza Spokoju nad Rudawą Zapraszamy do odkrycia wyjątkowej nieruchomości położonej w najbardziej prestiżowej i zielonej dzielnicy Krakowa – Woli Justowskiej. Ten przestronny apartament to idealna propozycja dla osób ceniących ciszę, kontakt z naturą oraz wysoki standard życia, przy jednoczesnym zachowaniu świetnej komunikacji z centrum miasta. NAJWIĘKSZE ATUTY NIERUCHOMOŚCI: Wyjątkowa lokalizacja: zaledwie 200 m od Parku Decjusza, w bezpośrednim sąsiedztwie wałów Rudawy i niedaleko krakowskich Błoń. Prywatny park: Budynek znajduje się na ogromnej, 1,3-hektarowej, ogrodzonej działce pełnej starannie utrzymanej zieleni i alejek z ławkami. Komfort termiczny: Klimatyzacja LG Art Cool, która w okresach przejściowych pełni funkcję wydajnego ogrzewania. UKŁAD I WYPOSAŻENIE: Apartament został zaprojektowany z dbałością o detale i funkcjonalność: Salon: Przestronny i jasny dzięki efektownemu narożnemu oknu. Sypialnia: Z przynależną dużą, pojemną garderobą oraz również z narożnym oknem. Kuchnia: W pełni wyposażona w wysokiej klasy sprzęt AGD (płyta indukcyjna, piekarnik, mikrofala z grillem, ekspres do kawy, zmywarka, pralko-suszarka, wyciąg oraz młynek w zlewie), lodówko-zamrażarka z kostkarką do lodu. Łazienka: Domowe SPA z wanną z hydromasażem, kabiną prysznicową oraz bidetem. PARKING I UDOGODNIENIA: Na terenie zamkniętym znajdują się liczne miejsca postojowe naziemne, a przed bramą wjazdową 3 dedykowane miejsca wyłącznie dla mieszkańców. Dodatkowo do apartamentu można dokupić: Miejsce w garażu podziemnym (szerokie): 90 000 PLN Miejsce w garażu podziemnym (standardowe): 60 000 PLN Komórka lokatorska: 30 000 PLN KOMUNIKACJA: Lokalizacja gwarantuje błyskawiczny dostęp do: Centrum Krakowa i Lotniska w Balicach, obwodnicy Krakowa oraz autostrady A4 (szybki wyjazd z miasta w każdym kierunku). To miejsce, gdzie szum rzeki i zieleń parku stają się częścią Twojej codzienności. Zapraszam na prezentację!",tak,tak,osobna,drewniane,własność,"Wyposażenie: klimatyzacja, piekarnik, suszarka, zmywarka",50.069907,19.873214
Kraków,ul. Królowej Jadwigi,2.0,38,699000,18395.0,bez pośredników,,1,https://adresowo.pl/o/mieszkanie-krakow-ul-krolowej-jadwigi-2-pokojowe-t0r9q1,https://s2.adresowa.pl/oi/6f/50/3cb868_44b2_cover@2x-2-pokojowe-mieszkanie-krakow-ul-krolowej-jadwigi.webp,Kraków ,Królowej Jadwigi,2,,blok,,"Do remontu mieszkanie 38 metrów. Dwa pokoje, osobna kuchnia, łazienka, duży przedpokój. Wystawa południowa, drugie piętro. Klimatyzacja, osiedle zamknięte. Miejsce postojowe w garażu podziemnym płatne oddzielnie - 98800 zł. Sprzedaje właściciel.",,tak,osobna,,,Wyposażenie: klimatyzacja,50.062919,19.886019
Kraków Prokocim,ul. Jana Kurczaba,3.0,59,630000,10678.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-prokocim-ul-jana-kurczaba-3-pokojowe-r7v5k8,https://s2.adresowa.pl/oi/2a/7e/3cb29a_9678_cover@2x-3-pokojowe-mieszkanie-krakow-prokocim-ul-jana-kurczaba.webp,Kraków Prokocim,Jana Kurczaba,parter,1976.0,blok,,"Przytulne Mieszkanie w Sercu Prokocimia - ul. Jana Kurczaba 7 Szukasz miejsca, które łączy spokój z doskonałą infrastrukturą? To mieszkanie na krakowskim Bieżanowie-Prokocimiu czeka właśnie na Ciebie! Dlaczego warto tu zamieszkać? Lokalizacja idealna: Mieszkanie znajduje się w bezpośrednim sąsiedztwie placówek medycznych (Szpital Uniwersytecki, Uniwersytecki Szpital Dziecięcy). Zieleń na wyciągnięcie ręki: Kilka minut spacerem dzieli Cię od pięknego Parku Jerzmanowskich - idealnego miejsca na poranny jogging czy popołudniowy relaks. Komunikacja: Bliskość przystanków tramwajowych i autobusowych (węzeł Prokocim Szpital) zapewnia szybki dojazd do centrum Krakowa oraz na Kazimierz. Szybki wyjazd na obwodnicę i autostradę A4 to ogromny plus dla zmotoryzowanych. Infrastruktura w okolicy: W promieniu 300-500 metrów znajdziesz wszystko, czego potrzebujesz do wygodnego życia: Sklepy (Lewiatan, Biedronka, Lidl, Kaufland, mniejsze osiedlowe sklepiki). Szkoły, przedszkola i żłobki. Siłownie i punkty usługowe, apteki. Przestronne 3-pokojowe 59 m² Na sprzedaż wyjątkowo ustawne mieszkanie położone w sercu Prokocimia przy ul. Jana Kurczaba. Nieruchomość o łącznej powierzchni użytkowej 59,1 m² w skład której wchodzi: Funkcjonalna część mieszkalna 55 m²: z czego aż 38 m² to powierzchnia samych pokoi! Zero marnowania przestrzeni na ogromne korytarze. Duża, przynależna piwnica 4,1 m²: idealna na rowery, wózek czy regały magazynowe. DODATKOWO: Słoneczny balkon o powierzchni 6,2 m² - rzadkość w tej okolicy, stanowiący idealne przedłużenie salonu. POŚREDNIKOM DZIĘKUJEMY, SPRZEDAŻ BEZPOŚREDNIA. Zostaje: umeblowanie. Zabieram: TV i swoje rzeczy osobiste. Rok budownictwa bloku: 1976. Usytuowanie: 3 pokoje + przedpokój + kuchnia + łazienka + balkon + piwnica. Czynsz: ok. 900 zł dla 2 osób. Brak domofonu i dzwonka (odłączony). W sprawie kontaktu zapraszam pod nr tel.",tak,,,,,Wyposażenie: tv,50.013358,20.005787
Kraków Bieżanów,ul. Henryka Hoyera,7.0,200,1095000,5475.0,Pośrednik,,19,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-henryka-hoyera-7-pokojowe-o3q7b5,https://s2.adresowa.pl/oi/30/3f/3d12f2_fd4c_cover@2x-7-pokojowe-mieszkanie-krakow-biezanow-ul-henryka-hoyera.webp,Kraków Bieżanów,Henryka Hoyera,2,1986.0,,,"LOKALIZACJA: Kraków / Bieżanów Stary/ ul. Hoyera KUPUJĄCY NIE PŁACI PROWIZJI. Do sprzedania nieruchomość, w skład której wchodzą 3 lokale oraz przestronny garaż: Mieszkanie o powierzchni 91,44 m2 [Kondygnacja drugiego piętra/ 4 niezależne pokoje, kuchnia z jadalnią, dwie łazienki, WC, garderoba, 2 balkony] Mieszkanie na poddaszu o powierzchni całkowitej 73,18 m2 i powierzchni użytkowej 51,30 m2 [Kondygnacja trzeciego piętra/ „świeża nadbudowa”, aktualnie stan surowy zamknięty - otwarta przestrzeń do indywidualnej aranżacji/ przestrzeń jest dobrze doświetlona pięcioma oknami dachowymi i dwoma drzwiami balkonowymi prowadzącymi na 2 balkony/ wejście niezależne z klatki schodowej/ ścianka kolankowa na wysokości 150 cm] Mieszkanie typu garsoniera o powierzchni 26,42 m2 [Kondygnacja pierwszego piętra/ stan deweloperski - do indywidualnej aranżacji. Może to być też przestrzeń użytkowa typu biuro/pracownia/ gabinet. Wejście niezależne z klatki schodowej] Garaż o powierzchni 29,9 m2 [Parter/ składa się z dwóch stref: garaż + zaplecze]. Dodatkowo jest jeszcze przestrzeń typu piwnica o powierzchni 13,31 m2 Z powodu wyżej opisanego podziału funkcjonalnego, nieruchomość może stanowić ciekawą ofertę dla rodziny wielopokoleniowej (3 niezależne mieszkania). Z tego samego powodu może stanowić interesującą propozycję inwestycyjną. 3 niezależne lokale mogłyby stanowić przedmiot wynajmu i czerpania stałych dochodów. BUDYNEK/ STAN TECHNICZNY Budynek główny zbudowano w latach 80-tych w technologii tradycyjnej. W 2019 roku dobudowane zostało prawe skrzydło oraz wykonano przebudowę poddasza w budynku głównym [podniesiono ściankę kolankową, zmieniono układ dachu, zamontowaną nową więźbę dachową wraz z pokryciem dachowym/ blachodachówka]. Bramę wjazdową na posesję i bramę garażową wyposażono w automatykę. Mieszkanie główne wyposażone jest w instalację centralnego odkurzacza. ENERGOOSZCZĘDOŚĆ: Nieruchomość wyposażona jest w instalację fotowoltaiczną o mocy 4,7 kW. Zainstalowano system ogrzewania z piecem gazowym dwufunkcyjnym zintegrowanym z zasobnikiem ciepłej wody [300 litrów], który dodatkowo jest podłączony do sieci energetycznej. W części pomieszczeń dodatkowo zamontowano ogrzewanie podłogowe. Sprzedawana część budynku została dodatkowo docieplona, co przyniosło efekty w postaci niskich kosztów bieżącej eksploatacji. DZIAŁKA: Cała posesja jest wydzielona i ogrodzona. W ramach współwłasności działki, do dyspozycji właściciela sprzedawanej nieruchomości jest część ogrodu z licznymi nasadzeniami ozdobnymi. Podjazd przed garażem jest wybrukowany, przed garażem są 2 miejsca postojowe. KOMUNIKACJA I OTOCZENIE: Nieruchomość położona jest w urokliwej i spokojnej część Starego Bieżanowa. W sąsiedztwie przeważają budynki jednorodzinne typu willowego. W okolicy nie brakuje terenów zielonych i rekreacyjnych. W bliskiej odległości można zrobić zakupy w osiedlowym sklepie. Jednocześnie, lokalizacja pozwala na komfortowy i szybki wyjazd na obwodnicę Krakowa oraz w kierunku do centrum miasta. W odległości ok. 300 metrów znajduje się przystanek autobusu 153. Do stacji kolejowej Kraków Bieżanów/Drożdżownia jest około 10 minut spacerem a czas przejazdu na „Kraków Główny” to 16 minut. Cena: 1 095 000 zł. KUPUJĄCY NIE PŁACI PROWIZJI. KONTAKT: Sławek, tel. [numer] - [email] Bezpieczeństwo usługi zapewnia licencjonowany Pośrednik w obrocie nieruchomościami: nr licencji zawodowej i PFRN 3367. Oferta nie stanowi oferty handlowej w rozumieniu przepisów Kodeksu Cywilnego i podlega weryfikacji we własnym zakresie. Nasze biuro jest zrzeszone w Małopolskim Stowarzyszeniu Pośredników w Obrocie Nieruchomościami (MSPON). Nota prawna: opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C. Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Sławomir Kawalec (licencja nr: 3367)",,,,plastikowe,własność,Wyposażenie: internet,50.009339,20.045468
Kraków Krowodrza,ul. Kronikarza Galla,2.0,39,699000,17923.0,Pośrednik,,29,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-kronikarza-galla-2-pokojowe-b0g3q9,https://s2.adresowa.pl/oi/58/47/3d0c90_32ed_cover@2x-2-pokojowe-mieszkanie-krakow-krowodrza-ul-kronikarza-galla.webp,Kraków Krowodrza,Kronikarza Galla,parter,1955.0,kamienica,,"| 2-pokojowe mieszkanie 39,5 m² Stara Krowodrza ul. Kronikarza Galla obok Królewskiej Na sprzedaż funkcjonalne mieszkanie o powierzchni 39,5 m² , położone w jednej z najbardziej pożądanych lokalizacji Krakowa - na Starej Krowodrzy, przy spokojnej, jednokierunkowej ulicy Kronikarza Galla (pomiędzy ul. Królewską a Kazimierza Wielkiego). Lokalizacja Świetnie skomunikowana okolica - przystanki tramwajowe przy ul. Królewskiej oraz autobusowe przy ul. Kazimierza Wielkiego (ok. 200 m). W pobliżu pełna infrastruktura: sklepy, szkoły, uczelnie oraz tereny zielone (dwa parki). Idealne miejsce zarówno do zamieszkania, jak i pod inwestycję. Budynek Mieszkanie znajduje się w zadbanej kamienicy z 1955 roku: odnowiona i ocieplona elewacja oraz klatka schodowa, wymieniony dach, doprowadzona miejska ciepła woda, Mieszkanie Lokal położony jest na wysokim parterze w kamienicy trzypiętrowej. W skład mieszkania wchodzą: dwa niezależne pokoje (14 m² oraz 8 m²), oddzielna, jasna kuchnia (4,2 m²), łazienka z WC, przedpokój. Mieszkanie posiada dwustronną ekspozycję (wschód-zachód) , co zapewnia dobre doświetlenie wnętrz. Standard Lokal przeszedł generalny remont parę lat temu , obejmujący: wymianę instalacji, nowe okna, podłogi i glazurę, zabudowę kuchenną oraz sprzęt AGD. Mieszkanie gotowe do zamieszkania lub dalszego wynajmu bez większych nakładów finansowych. Media i opłaty ogrzewanie miejskie, ciepła woda miejska, czynsz: 840 zł (w tym ogrzewanie, woda ciepła i zimna, śmieci, administracja). Atuty nieruchomości ✔ świetna lokalizacja (Stara Krowodrza) ✔ dwa niezależne pokoje - idealne pod wynajem ✔ cicha, spokojna ulica ✔ kamienica po modernizacjach ✔ mieszkanie po generalnym remoncie Kontakt: Michał [numer] ::DODATKOWE INFORMACJE | Rodzaj budynku: kamienica | Dozór budynku: brak | Głośność: ciche | Widok: na inne budynki | Gaz: jest | Woda: ciepła - miejska | Dojazd: asfalt | Otoczenie: działki zabudowane | Ogrzewanie: miejskie | Internet: TAK | Telewizja kablowa: TAK | Nadaje się na biuro: TAK | Komunikacja publ.: autobus miejski, tramwaj | Winda: NIE | Rozkład: dwustronne rozkładowe | Usytuowanie: dwustronne | Opłaty w czynszu: zaliczka na fundusz remontowy, wywóz śmieci, woda ciepła, woda, ogrzewanie, Części wspólne, administracja | Opłaty wg liczników: prąd | Rodzaj mieszkania: jednopoziomowe | Garaż: brak | Stan lokalu: do odświeżenia | Okna: DREWNIANE NOWY TYP | Instalacje: dobre | Balkon: brak | Powierzchnia użytkowa [m2]: 39,5000 | Rok budowy: 1955 | Liczba pokoi: 2 | Wysokość pomieszczeń [m]: 3 | Liczba sypialni: 2 | Powierzchnia pokoi [m2]: 14m2, 10 | Podłogi pokoi: panele podłogowe | Ściany pokoi: gładzie gipsowe | Wystawa okien - pokoje : Zach, Wsch | Typ kuchni: jasna z oknem | Rodzaj kuchni: oddzielna | Powierzchnia kuchni [m2]: 4,2 | Podłoga kuchni: terakota | Wystawa okien - kuchnia: Zach | Typ łazienki: razem z wc | Liczba łazienek: 1 | Powierzchnia łazienki [m2]: 3,42 | Glazura łazienki: nowego typu | Podłoga łazienki: terakota | Wyposażenie łazienki: umywalka, prysznic, pralka, lustro | Ściany łazienki: glazura | Liczba przedpokoi: 1 | Podłoga przedpokoi: terakota, panele | Ściany przedpokoi: gładzie gipsowe | ::LINK DO STRONY | [www]/offer/BS4-MS-314609 Zobacz Wirtualny Spacer: [www]/show/?m=NEoREQ4K19d ::KONTAKT DO AGENTA | Michał Dzięcioł | [numer] | [email] ::DANE BIURA | Oddział BS4, Krowodrza | Kołowa 5/3 | 30-134 Kraków | [numer] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Dariusz Sadurski (licencja nr: 803) |",,,,,własność,"Wyposażenie: internet, pralka",50.073987,19.914436
Kraków Nowa Huta,os. Bohaterów Września,3.0,66,835000,12652.0,bez pośredników,,14,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-bohaterow-wrzesnia-3-pokojowe-w9q6e6,https://s2.adresowa.pl/oi/38/1f/3cabcc_6a61_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-bohaterow-wrzesnia.webp,Kraków Nowa Huta,os. Bohaterów Września,1,1980.0,blok,,"Dzień dobry. Przedstawiam Państwu szczególną ofertę mieszkania do sprzedaży. Fajne 3 pokojowe mieszkanie znajdujące się na 1 piętrze w 4 piętrowym bloku. Doskonała lokalizacja. 2 minuty do szerokiej komunikacji - tramwaje, autobusy, do kompleksu sklepów, apteki, przychodni, przedszkola, 5 min. do szkoły, kościoła, do parku. Wiele zieleni wokół. Okna na 3 strony świata, bardzo jasne, tylko 2 mieszkania na piętrze, 2 piwnice /jedna w cenie/. Ciepłe, słoneczne, świetny rozkład mieszkania, duża loggia, dodatkowa piwnica. Czynsz do spółdzielni na dzień dzisiejszy /bez wody zależnej od ilości lokatorów / zawierający opłaty za centralne ogrzewaniem i pozostałe opłaty w tym za 2 piwnicę wynosi obecnie jedynie 749 zł. Spokojni, kulturalni sąsiedzi, wiele! zieleni wokół, 2 parkingi, tylko 2 mieszkania na piętrze. W przypadku zainteresowania proszę o kontakt telefoniczny, nie odpowiadam na wiadomości. os. Bohaterów Września okolica Nowa Huta Mistrzejowice Oświecenia Piastów Tysiąclecia Złotego Wieku Państwa pośredników proszę o kontakt wyłącznie! z Klientem. Dziękuję.",tak,tak,osobna,plastikowe,własność,,50.09844,20.011404
Kraków Krowodrza,ul. Władysława Łokietka,3.0,53,850000,16038.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka-3-pokojowe-h4j3h3,https://s2.adresowa.pl/oi/24/1d/3ca6c0_bd54_cover@2x-3-pokojowe-mieszkanie-krakow-krowodrza-ul-wladyslawa-lokietka.webp,Kraków Krowodrza,Władysława Łokietka,4,1970.0,blok,,"Mam do sprzedania ładne mieszkanie. Mieszkanie wynajmowane jest jako 3 pokoje dla studentów, więc mieszkanie samo się utrzymuje i daje dochód. Lokalizacja jest bardzo dobra. Posiada parking prywatny, zamykany, więc nie płaci się za strefowe parkowanie. Lokal jest w bardzo dobrym stanie: - łazienka po odnowieniu na biało, - kuchnia osobna, - przedpokój, - 3 pokoje zamykane, - balkon. Wymieniono całą elektrykę na nową. Ściany były gipsowane. Dwa pokoje odnowione. Woda ciepła z sieci. Ogrzewanie miejskie. Koszty utrzymania niskie.",tak,tak,osobna,plastikowe,własność,,50.078355,19.929522
Kraków Pychowice,ul. Macieja Moraczewskiego,1.0,32,219000,6844.0,bez pośredników,,7,https://adresowo.pl/o/mieszkanie-krakow-pychowice-ul-macieja-moraczewskiego-1-pokoj-i7t7s6,https://s2.adresowa.pl/oi/32/76/3ca166_4aa7_cover@2x-1-pokojowe-mieszkanie-krakow-pychowice-ul-macieja-moraczewskiego.webp,Kraków Pychowice,Macieja Moraczewskiego,1,1998.0,blok,,"Na sprzedaż prawo do partycypacji TBS zadbanego, nowoczesnego mieszkania o powierzchni 32,5 m², zlokalizowanego w jednej z najbardziej zielonych i spokojnych dzielnic Krakowa - Pychowicach. Lokal znajduje się na ul. Moraczewskiego, w kameralnej zabudowie, idealnej dla osób szukających wytchnienia od zgiełku miasta. Wkład Partycypacyjny wliczony w cenę ! Najważniejsze atuty: Nowoczesny standard: Mieszkanie jest zadbane i w pełni wyposażone. Kuchnia z zabudową pod wymiar posiada kompletny sprzęt AGD (lodówka, kuchenka elektryczna z piekarnikiem). Meble, narożnik z funkcją spania. Układ: -Funkcjonalny pokój dzienny, -(Półotwarta) jasna kuchnia, -Łazienka z dużą kabiną prysznicową i niskim brodzikiem, -Przedpokój z garderobą. -Słoneczny balkon z widokiem na zieleń -Wspólna rowerownia Lokalizacja (Pychowice/Ruczaj): -Kameralne osiedle z niską zabudową, z dala od zgiełku miasta. -10 minut spacerem nad Zalew Zakrzówek i wały Wisły -5 minut spacerem na Kampus UJ oraz 15 min do biurowców na Ruczaju. -Łąki Pychowickie Warunki finansowe: -Cena: 239 000 zł (kwota obejmuje wkład partycypacyjny) -Miesięczny czynsz: Aktualnie czynsz wynosi 825 zł (Woda+ścieki, wywóz śmieci) Informacje formalne: Transakcja odbywa się na zasadzie cesji umowy partycypacji. Przyszły nabywca musi spełniać ustawowe kryteria dla najemców TBS (m.in. brak innego mieszkania własnościowego w Krakowie oraz odpowiednie progi dochodowe). Zapraszam do kontaktu i na prezentację! Ogłoszenie bez pośredników",,,,,,"Wyposażenie: kuchenka, lodówka, piekarnik",50.031168,19.896731
