locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url,city_district,full_address,floor,year_built,building_type,price_per_sqm_detailed,description_text,has_basement,has_parking,kitchen_type,window_type,ownership_type,equipment,latitude,longitude
Kraków Bielany,ul. Księcia Józefa,2.0,45,480000,10667.0,Pośrednik,,16,https://adresowo.pl/o/mieszkanie-krakow-bielany-ul-ksiecia-jozefa-2-pokojowe-l8t9h5,https://s2.adresowa.pl/oi/76/71/3d006c_9649_cover@2x-2-pokojowe-mieszkanie-krakow-bielany-ul-ksiecia-jozefa.webp,Kraków Bielany,Księcia Józefa,parter,1950.0,blok,,"OFERTA BEZ PROWIZJI ZE STRONY KUPUJĄCYCH Na sprzedaż funkcjonalne, rozkładowe mieszkanie o powierzchni 45,4 m², zlokalizowane w Krakowie - Bielany, przy ul. Księcia Józefa. Do lokalu przynależy przestronna piwnica o powierzchni aż 15,6 m². Układ pomieszczeń: * przedpokój * 2 niezależne pokoje * osobna kuchnia * łazienka Mieszkanie jest jasne i dobrze doświetlone dzięki ekspozycji na wschód i zachód. Budynek i standard: * wysoki parter w kameralnym, 2-piętrowym budynku z lat 50. (cegła) * piękny parkiet - do odnowienia * lokal do remontu lub odświeżenia (duży potencjał aranżacyjny) * ogrzewanie elektryczne, ciepła woda z piecyka gazowego * dostęp do światłowodu * kameralna wspólnota (jeden budynek) Lokalizacja: Jedna z najbardziej zielonych części Krakowa - bezpośrednie sąsiedztwo terenów Bielańsko-Tynieckiego Parku Krajobrazowego ? Idealne miejsce dla osób ceniących spokój i bliskość natury, a jednocześnie szybki dojazd do miasta. * ok. 15 minut do centrum Krakowa * szybki wyjazd na autostradę A4 i obwodnicę * dogodny dojazd na lotnisko * przystanek autobusowy tuż przy budynku (linie: [numer], [numer], [numer], 609) * w pobliżu Lasek Wolski, Zalew Kryspinów, Ogród Zoologiczny w Krakowie, liczne ścieżki rowerowe i tereny rekreacyjne * w najbliższym otoczeniu wszystkie punkty handlowo-usługowe (między innymi: Szkoła, przedszkole, skal spożywczy, paczkomaty, Dodatkowe atuty: ✔ rozkładowy układ ✔ duża piwnica (15,6 m²) ✔ zielona, spokojna okolica ✔ świetna komunikacja To idealna propozycja zarówno do zamieszkania, jak i pod inwestycję. ? Zapraszam do kontaktu i na prezentację! Dariusz Dziewoński Broker nieruchomości [numer]",,,,,własność,,50.043602,19.82053
Kraków,Stare Miasto,4.0,112,2240000,20000.0,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-krakow-stare-miasto-4-pokojowe-112-m2-h7v3y8,https://s2.adresowa.pl/oi/6f/6b/3d1d82_5074_cover@2x-4-pokojowe-mieszkanie-krakow-stare-miasto.webp,Kraków Stare Miasto,,2,2010.0,apartamentowiec,,"Duże mieszkanie (112 m2) w okolicy Teatru Bagatela, w nowym budynku na drugim piętrze (2010 rok - oficyna z dostępem do ogrodu). Ogrzewanie gazowe indywidualne. Możliwość wynajęcia miejsca postojowego w garażu podziemnym. Zainteresowanym chętnie przekażę bardziej szczegółowe informacje. Nie współpracuję z pośrednikami.",,tak,,,,,50.06465,19.94498
Kraków Ruczaj,ul. dr. Jana Piltza,3.0,49,790000,16122.0,bez pośredników,,3,https://adresowo.pl/o/mieszkanie-krakow-ruczaj-ul-dr-jana-piltza-3-pokojowe-j5v5j2,https://s2.adresowa.pl/oi/7e/7b/3d1c12_d430_cover@2x-3-pokojowe-mieszkanie-krakow-ruczaj-ul-dr-jana-piltza.webp,Kraków Ruczaj,dr. Jana Piltza,parter,2007.0,blok,,"Mieszkanie o powierzchni 49 m², parter z ogródkiem ok. 80 m². 2 oddzielne sypialnie + salon z aneksem kuchennym. Świetna lokalizacja - blisko szkoły, przedszkola, sklepy i siłownie. Mieszkanie robione pod siebie, do lekkiego wykończenia (oświetlenie). Dodatkowo możliwość zakupu miejsca w garażu podziemnym. Zapraszam do kontaktu.",,tak,aneks,,,,50.0108,19.890049
Kraków Dębniki,ul. Lubostroń,1.0,31,497900,16061.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-lubostron-1-pokoj-x7h0t5,https://s2.adresowa.pl/oi/62/5e/3d1c14_3c74_cover@2x-1-pokojowe-mieszkanie-krakow-debniki-ul-lubostron.webp,Kraków Dębniki,Lubostroń,1,2010.0,blok,,"Przedstawiam funkcjonalne mieszkanie przy ul. Lubostroń 22E, które łączy w sobie potencjał inwestycyjny z wygodą codziennego życia. Idealna propozycja dla osób ceniących bliskość natury (Zalew Zakrzówek) oraz świetne połączenie z centrum i krakowskimi korporacjami. Mieszkanie położone w dynamicznie rozwijającej się części Krakowa to doskonała propozycja dla singla, pary lub inwestora szukającego nieruchomości pod wynajem długoterminowy. Główne atuty mieszkania:  - Powierzchnia 31,2 m²: Przemyślany układ składający się z pokoju dziennego z aneksem kuchennym oraz łazienki.  - Piętro 1: Wygodny dostęp i widok z balkonu. - Rok budowy: 2010  - Ekonomia i ciepło: Mieszkanie jest środkowe nienarożne, nie poddasze), zapewnia doskonałą izolację termiczną.  - Media miejskie: Ogrzewanie oraz ciepła woda pochodzą z sieci miejskiej, co jest bezpiecznym i wygodnym rozwiązaniem.  Niskie koszty utrzymania: - Czynsz administracyjny wynosi jedynie 443 zł. - Wyposażenie - meble oraz AGD w cenie mieszkania. - Stan - gotowe do wprowadzenia, po gruntownym malowaniu. - Potencjalnie możliwe wydzielenie części sypialnej. - Ogólnodostępne miejsca parkingowe. - Hipoteka nie obciążona. Lokalizacja i styl życia: - Rekreacja: W bliskim sąsiedztwie znajduje się malowniczy Zalew Zakrzówek - idealne miejsce na letni wypoczynek, kąpiele oraz zimowe spacery. - Komunikacja: Linia tramwajowa zapewnia szybkie połączenie z centrum miasta. - Infrastruktura: Tuż obok pełne zaplecze handlowo-usługowe (sklepy, restauracje, punkty usługowe). Potencjał inwestycyjny: Nieruchomość znajduje się w „sercu biznesowym” Krakowa. Bliskość takich obiektów jak:  - Kampus Uniwersytetu Jagiellońskiego,  - Krakowskie Centrum Technologiczne,  - Siedziby międzynarodowych korporacji: Shell, Motorola, HSBC, Ericsson, UBS gwarantuje stałe zainteresowanie najemców i stabilny wzrost wartości nieruchomości w czasie. Więcej informacji pod numerem telefonu. Serdecznie zapraszam.",,,aneks,,,,50.015136,19.896013
Kraków Dębniki,ul. Czerwone Maki,3.0,64,949000,14828.0,Pośrednik,,25,https://adresowo.pl/o/mieszkanie-krakow-debniki-ul-czerwone-maki-3-pokojowe-h3g5l1,https://s2.adresowa.pl/oi/67/62/3d0060_6d70_cover@2x-3-pokojowe-mieszkanie-krakow-debniki-ul-czerwone-maki.webp,Kraków Dębniki,Czerwone Maki,5,2009.0,blok,,"| 3‑pokojowe mieszkanie na Czerwonych Makach - idealne dla rodziny lub pary pracującej z domu Tylko w naszym Biurze Na sprzedaż komfortowe, świeżo odmalowane mieszkanie o powierzchni 64,39 m² , położone na ostatnim piętrze (5/5) w budynku z 2009 roku. Osiedle jest ogrodzone, monitorowane i objęte całodobową ochroną, co zapewnia spokój i bezpieczeństwo — szczególnie ważne dla osób ceniących spokój oraz rodzin z dziećmi. Na poziomie wejścia znajduje się także wózkownia / rowerownia. Mieszkanie znajduje się w nowszej części Ruczaju, przy ul. Czerwone Maki, w otoczeniu min. 2 placów zabaw, żłobków, przedszkoli oraz licznych sklepów i usług. W zasięgu krótkiego spaceru znajduje się centrum handlowe Atut Ruczaj (m.in. Lidl i Biedronka), a także pętla tramwajowo‑ autobusowa Czerwone Maki, skąd można szybko dotrzeć do centrum miasta. Bliskość Business Parku (Shell, Motorola, Nokia, Ericsson, UBS) sprawia, że to świetna lokalizacja również dla osób pracujących w korporacjach lub zdalnie. Dodatkowym atutem jest szybki wyjazd na obwodnicę. Mieszkanie ma funkcjonalny układ, który świetnie sprawdzi się zarówno dla rodziny, jak i pary potrzebującej dodatkowego pokoju na biuro. Składa się z dwóch sypialni (12,5 m² i 9 m²), przestronnego salonu z aneksem kuchennym (łącznie 29 m²), łazienki, osobnego pomieszczenia gospodarczego (dawne WC), przedpokoju oraz dwóch balkonów. Ekspozycja okien na południe i północ zapewnia naturalne światło przez cały dzień. W 2019 roku w mieszkaniu przeprowadzono duży remont , obejmujący m.in. generalne wykończenie łazienki, położenie nowych paneli, montaż klimatyzacji oraz przekształcenie oddzielnego WC w pralnię/pomieszczenie gospodarcze. Obecnie mieszkanie jest świeżo odmalowane i utrzymane w dobrym stanie. Kuchnia pochodzi z 2009 roku, ale jest w pełni funkcjonalna (lodówka i zmywarka wymienione ok 2 lata temu). Jednostki wewnętrzne klimatyzacji wymagają naprawy. Do mieszkania przynależy również miejsce garażowe w budynku obok w cenie 70 tys zł. Budynek jest zadbany, wyposażony w windę, parking podziemny i naziemny, a całe osiedle zaprojektowano z myślą o wygodzie mieszkańców. To propozycja dla osób, które szukają wygodnej, bezpiecznej przestrzeni do życia — z dobrym układem, świetną komunikacją i pełną infrastrukturą w zasięgu kilku minut. Idealne miejsce, by zamieszkać na dłużej. Odrębna własność z KW, bez obciążeń. Czynsz: eksploatacja 180,29 zł / CO 110,20 zł / ochrona 101,47 zł / plac zabaw 3 zł / m.garażowe 49,11 zł + zimna woda i ścieki wg zużycia / podgrzanie wody wg zużycia / wywóz śmieci Cena: 949 000 zł + 70 000 zł m.garażowe - cena do rozsądnej negocjacji Zadzwoń i umów się na prezentacje mieszkania! Zapraszam do kontaktu: Julia Tarkowska [numer] Prezentacja nieruchomości po podpisaniu umowy pośrednictwa jest bezpłatna. Ogłoszenie ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art.66 §1 Kodeksu cywilnego. Dokładamy wszelkich starań, aby informacje zawarte w ogłoszeniu były rzetelne i aktualne. ::DODATKOWE INFORMACJE | Rodzaj budynku: nowe budownictwo | Dozór budynku: os. zamknięte | Głośność: ciche | Widok: na osiedle | Gaz: brak | Woda: ciepła - miejska | Dojazd: asfalt | Otoczenie: osiedle | Ogrzewanie: C.O. miejskie | Internet: TAK | Telewizja kablowa: TAK | Komunikacja publ.: autobus miejski, tramwaj | Winda: TAK | Liczba wind: 1 | Rozkład: dwustronne rozkładowe | Usytuowanie: dwustronne | Przystosowania dla niepełnosprawnych: TAK | Klimatyzacja: TAK | Opłaty w czynszu: wywóz śmieci, wywóz nieczystości, woda/ryczałt na wodę, woda ciepła, Winda, ogrzewanie, ochrona, monitoring, fundusz remontowy, Części wspólne, CO, administracja | Opłaty wg liczników: Woda zimna, Woda ciepła, prąd, CO | Rodzaj mieszkania: jednopoziomowe | Garaż: miejsce garażowe | Stan lokalu: do wprowadzenia | Okna: DREWNIANE NOWY TYP | Balkon: średni | Liczba balkonów: 2 | Powierzchnia balkonów/tarasów [m2]: 8 | Powierzchnia użytkowa [m2]: 64,3900 | Rok budowy: 2009 | Liczba pokoi: 3 | Wysokość pomieszczeń [m]: 2,7000 | Liczba sypialni: 2 | Powierzchnia pokoi [m2]: 29 / 12,5 / 9 | Podłogi pokoi: panele podłogowe | Ściany pokoi: malowane | Wystawa okien - pokoje : Pd, Pn | Typ kuchni: jasna z oknem | Rodzaj kuchni: umeblowana i wyposażona | Podłoga kuchni: płytki | Typ łazienki: razem z wc | Liczba łazienek: 1 | Powierzchnia łazienki [m2]: 4,2 | Glazura łazienki: nowego typu | Podłoga łazienki: płytki | Wyposażenie łazienki: WC, umywalka, pralka, lustro, kabina prysznicowa | Ściany łazienki: glazura | Liczba przedpokoi: 1 | Podłoga przedpokoi: płytki | Ściany przedpokoi: malowane | ::LINK DO STRONY | [www]/offer/BS1-MS-314400 Zobacz Wirtualny Spacer: [www]/show/?m=wuCP3ozHGWD ::KONTAKT DO AGENTA | Julia Tarkowska | [numer] | [email] ::DANE BIURA | Oddział BS1, Kapelanka | Kapelanka 1A/1 | 30-347 Kraków | [numer] Pośrednik odpowiedzialny zawodowo za wykonanie umowy pośrednictwa: Dariusz Sadurski (licencja nr: 803) |",,tak,,,własność,"Wyposażenie: internet, klimatyzacja, lodówka, pralka, zmywarka",50.014885,19.888377
Kraków Salwator,ul. Królowej Jadwigi,2.0,38,756000,19895.0,Pośrednik,,15,https://adresowo.pl/o/mieszkanie-krakow-salwator-ul-krolowej-jadwigi-2-pokojowe-h4w4a7,https://s2.adresowa.pl/oi/20/1c/3cfd14_cf52_cover@2x-2-pokojowe-mieszkanie-krakow-salwator-ul-krolowej-jadwigi.webp,Kraków Salwator,Królowej Jadwigi,2,2000.0,blok,,"Na sprzedaż 2-pokojowe mieszkanie o powierzchni 38,5 m², położone na 2. piętrze w kameralnym budynku z 2000 roku, na zamkniętym osiedlu przy ul. Królowej Jadwigi w jednej z najbardziej pożądanych lokalizacji Krakowa - na Salwatorze. To idealna propozycja dla osób, które szukają mieszkania w centrum miasta, z atrakcyjnym układem, w cichej, zielonej okolicy. Mieszkanie Mieszkanie ma bardzo funkcjonalny i praktyczny rozkład, który zapewnia wygodę codziennego życia oraz dużą elastyczność aranżacyjną. W skład mieszkania wchodzą: -Salon -Sypialnia -Osobna, widna kuchnia -Łazienka -Duży przedpokój Dużym atutem nieruchomości jest osobna kuchnia, która daje większy komfort użytkowania niż aneks i pozwala lepiej wykorzystać przestrzeń - zarówno do zamieszkania, jak i przy wynajmie. Mieszkanie posiada ekspozycję południową, dzięki czemu wnętrza są jasne, słoneczne i przyjemnie doświetlone przez większą część dnia. Mieszkanie wyposażone w jednostkę klimatyzacji Dodatkowym atutem jest wykonana już nowa instalacja miedziana oraz hydraulika, co stanowi dobrą bazę do dalszych prac i ogranicza zakres najważniejszych modernizacji. Budynek Mieszkanie znajduje się w zadbanym budynku z 2000 roku, położonym na zamkniętym, monitorowanym osiedlu, co przekłada się na większe poczucie bezpieczeństwa, prywatności i spokoju. Za bramą osiedla znajduje się ogródek z ławkami i huśtawką do wyłącznego korzystania przez mieszkańców budynku. Do mieszkania przynależy szerokie miejsce postojowe w hali garażowej przy filarze. Najważniejsze informacje: -Budynek z 2000 roku -2. piętro -Zamknięte osiedle -Miejsce postojowe w garażu podziemnym (dodatkowo płatne) Lokalizacja Ul. Królowej Jadwigi / Salwator to jedna z najbardziej cenionych i prestiżowych lokalizacji w Krakowie - miejsce, które łączy bliskość centrum, doskonałą komunikację oraz dostęp do terenów zielonych i rekreacyjnych. To lokalizacja, która pozwala wygodnie żyć na co dzień i jednocześnie cieszyć się wyjątkowym klimatem tej części miasta. Atuty lokalizacji: -Tuż przy pętli tramwajowej -Szybki dojazd do centrum - zaledwie kilka przystanków do ścisłego centrum Krakowa -Dogodny dojazd w różne części miasta -Bezpośrednie połączenie z lotniskiem w Balicach -W pobliżu Błonia, Kopiec Kościuszki, Las Wolski i tereny spacerowe -Blisko sklepy, punkty usługowe, gastronomia i pełna infrastruktura miejska To miejsce idealne dla osób, które chcą mieszkać blisko miasta, ale jednocześnie mieć na wyciągnięcie ręki zieleń, przestrzeń i rekreację. Opłaty Cena mieszkania: 756 000 zł Miejsce postojowe w hali garażowej: 99 000 zł (zakup dodatkowy) Czynsz administracyjny: ok. 700 zł Zapraszam do kontaktu oraz na prezentację.",,tak,,,własność,,50.054743,19.910945
Kraków Bieżanów,ul. Telimeny,1.0,27,420000,15556.0,bez pośredników,,8,https://adresowo.pl/o/mieszkanie-krakow-biezanow-ul-telimeny-1-pokoj-e5u3t6,https://s2.adresowa.pl/oi/38/58/3d1a9a_8b63_cover@2x-1-pokojowe-mieszkanie-krakow-biezanow-ul-telimeny.webp,Kraków Bieżanów,Telimeny,parter,1984.0,blok,,"Na sprzedaż mieszkanie o powierzchni 27 m², położone w Krakowie przy ul. Telimeny 31 w bloku z 1984 roku. Lokal znajduje się na parterze i składa się z jasnego, ustawnego pokoju, osobnej kuchni (bez mebli), przedpokoju oraz balkonu. Mieszkanie jest świeżo odświeżone, gotowe do urządzenia według własnych potrzeb i zamieszkania. Atutem nieruchomości jest funkcjonalny układ oraz dobre doświetlenie, co sprawia, że przestrzeń jest bardzo komfortowa w codziennym użytkowaniu. W pobliżu infrastruktura usługowo-handlowa, przystanki MPK zapewniające szybki dojazd do centrum oraz szkoła i przedszkole. Mieszkanie posiada spółdzielcze własnościowe prawo do lokalu oraz świadectwo charakterystyki energetycznej. Pośrednikom dziękuję.",,,osobna,,spółdzielcze własnościowe,,50.020196,20.016075
Kraków Kliny,ul. bpa Albina Małysiaka,3.0,51,880000,17255.0,bez pośredników,,9,https://adresowo.pl/o/mieszkanie-krakow-kliny-ul-bpa-albina-malysiaka-3-pokojowe-e0y8y4,https://s2.adresowa.pl/oi/27/65/3d19fc_ccd2_cover@2x-3-pokojowe-mieszkanie-krakow-kliny-ul-bpa-albina-malysiaka.webp,Kraków Kliny,bpa Albina Małysiaka,4,2020.0,blok,,"Na sprzedaż mieszkanie 51,98 m² - Kraków, Kliny Zacisze, ul. Małysiaka. Na sprzedaż funkcjonalne i zadbane mieszkanie o powierzchni 51,98 m², położone w spokojnej, zielonej części Krakowa - Kliny Zacisze, przy ul. Małysiaka. Idealne dla pary, rodziny lub jako inwestycja pod wynajem. Układ mieszkania: - salon z aneksem kuchennym - 17,62 m² - pokój - 11,24 m² - pokój - 7,97 m² - łazienka - 6,43 m² - hol / przedpokój - 7,75 m² - balkon - 3,47 m² Dużym atutem jest balkon z wyjściem z każdego pokoju, co zapewnia komfort i dodatkową przestrzeń do relaksu. Standard i wyposażenie: - meble kuchenne wykonane na wymiar - sprzęt AGD w zabudowie (lodówka, płyta indukcyjna, pralka, piekarnik) - solidne drzwi antywłamaniowe GERDA PREMIUM (na specjalne zamówienie) - mieszkanie gotowe do zamieszkania - bez konieczności nakładów finansowych Dodatkowe informacje: - miejsce postojowe w garażu podziemnym - winda - spokojna, kameralna okolica - nowoczesne budownictwo Lokalizacja i komunikacja: Mieszkanie znajduje się w dobrze skomunikowanej części Krakowa: - szybki dojazd do pętli autobusowej ""Kliny"" (kilka minut) - dogodny dojazd do centrum miasta oraz obwodnicy/autostrady A4 W pobliżu znajdziesz: - Park Maćka i Doroty - Sklepy spożywcze: Stokrotka, Avita - Przedszkole ""Maja i Gucio"" - Szkołę Podstawową nr 14 - Przystanki autobusowe Dlaczego warto: - funkcjonalny rozkład pomieszczeń - balkon dostępny z każdego pokoju - spokojna i zielona okolica - pełne wyposażenie kuchni i mieszkania - miejsce w garażu - idealne do zamieszkania lub pod inwestycję Sprzedaż bez pośredników. Zapraszam do kontaktu i na prezentację mieszkania!",,,aneks,,własność,"Wyposażenie: lodówka, piekarnik, pralka",49.998704,19.8931
Kraków Nowa Huta,os. Kolorowe,2.0,50,699000,13980.0,bez pośredników,,10,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-kolorowe-2-pokojowe-x2l1k5,https://s2.adresowa.pl/oi/38/33/3d1860_d882_cover@2x-2-pokojowe-mieszkanie-krakow-nowa-huta-os-kolorowe.webp,Kraków Nowa Huta,os. Kolorowe,2,1960.0,blok,,"Na sprzedaż wyjątkowo zadbane, przestronne mieszkanie o powierzchni 50,35 m², położone na drugim piętrze w niskim bloku na zielonym Osiedlu Kolorowym. Idealne dla osób szukających komfortu i świetnej komunikacji. Blok jest ocieplony i zadbany. To idealna propozycja dla rodziny, pary lub jako gotowa inwestycja pod wynajem. Mieszkanie jest bardzo ustawne i przestronne, w jego skład wchodzą: - Salon - duży, z wyjściem na balkon, - Sypialnia - Jasna, oddzielna kuchnia - z oknem, w pełni wyposażona, - Przedpokój - Łazienka z WC Najważniejsze informacje: - Media: Ogrzewanie oraz ciepła woda z sieci miejskiej. W mieszkaniu nie ma piecyka gazowego, co znacznie podnosi bezpieczeństwo i komfort użytkowania. - Ekspozycja: Południowo-północna - mieszkanie jest bardzo jasne i ciepłe. - Stan: Bardzo zadbane, gotowe do wejścia. - Przynależności: Do mieszkania przynależy piwnica. Lokalizacja - tu masz wszystko pod ręką: To miejsce to komunikacyjny i logistyczny strzał w dziesiątkę: - Komunikacja: Kilka minut pieszo do Ronda Czyżyńskiego (węzeł tramwajowy i autobusowy) - szybki dojazd w każdą część Krakowa. - W najbliższym sąsiedztwie (100 m): Sklep spożywczy Lewiatan, przychodnia lekarska, szkoły oraz przedszkole. - Zakupy i rekreacja: W pobliżu Centrum Handlowe Czyżyny oraz Park Wiśniowy Sad idealny na spacery. To idealna propozycja zarówno do życia, jak i pod bezpieczny wynajem. Dlaczego warto? - Gotowe do wejścia: Lokal jest czysty i zadbany, nie wymaga nakładów finansowych przed wprowadzką. - Słońce przez cały dzień: Południowa ekspozycja sprawia, że mieszkanie jest doskonale doświetlone i ciepłe. - Dodatkowa przestrzeń: Do mieszkania przynależy piwnica, idealna na rower czy sezonowe rzeczy.",tak,,osobna,,własność,,50.06465,19.94498
Kraków Nowa Huta,os. Szkolne,3.0,65,849000,13062.0,Pośrednik,,18,https://adresowo.pl/o/mieszkanie-krakow-nowa-huta-os-szkolne-3-pokojowe-b7j6n4,https://s2.adresowa.pl/oi/6f/48/3cfbea_6d62_cover@2x-3-pokojowe-mieszkanie-krakow-nowa-huta-os-szkolne.webp,Kraków Nowa Huta,os. Szkolne,2,1950.0,blok,,"| Na sprzedaż 3-pokojowe, przytulne mieszkanie o powierzchni ok. 65 m 2 , położone na II piętrze kameralnego budynku z lat '50. Nieruchomość posiada przypisaną do mieszkania piwnicę o powierzchni ok. 3 m 2 . Specyfikacja mieszkania: - 3 pokoje (dwie sypialnie + salon), o powierzchniach: 20 m 2 , 14,5 m 2 i 9,2 m 2 , - oddzielna, widna kuchnia z oknem o powierzchni ok. 8 m 2 , - łazienka z wanną o powierzchni ok. 2,62 m 2 , - osobna toaleta o wielkości około 1,3 m 2 , - funkcjonalny przedpokój. Do mieszkania przynależy piwnica o wielkości ok. 3 m 2 . Nieruchomość podpięta jest pod sieć miejską MPEC (ogrzewanie), ciepła woda ogrzewana jest piecykiem gazowym umieszczonym w łazience, gaz jest również w kuchni do gotowania. Ekspozycja północno - zachodnia i północno - wschodnia. Mieszkanie jest ciche i jasne. Koszty mieszkania: - czynsz około 1100 zł (przy 5 osobach - przy mniejszej ilości osób kwota spada), w skład wchodzi: ogrzewanie, zaliczka na wodę ciepłą i zimną, części wspólne, wywóz śmieci i nieczystości; - gaz do gotowania oraz ogrzewania wody ciepłej; - prąd według zużycia. Mieszkanie ze względu na swój układ, osobne dwie sypialnie oraz przestrony salon, a także osobną kuchnię jest idealną propozycją dla rodzin z dziećmi, osób pracujących zdalnie lub dla osób poszukujących wygodnej przestrzeni do życia i pracy. Zapraszam do kontaktu Norbert Borowiak [numer] Zachęcam do zapoznania się z materiałami marketingowymi - zdjęciami oraz planem mieszkania. Serdecznie zapraszam także na osobistą prezentację nieruchomości. Prezentacja nieruchomości po podpisaniu umowy pośrednictwa jest bezpłatna. ::DODATKOWE INFORMACJE | Rodzaj budynku: blok | Głośność: ciche | Plac zabaw: TAK | Widok: na osiedle | Gaz: jest | Woda: ciepła - miejska | Dojazd: asfalt | Otoczenie: osiedle | Ogrzewanie: C.O. miejskie | Internet: TAK | Telewizja kablowa: TAK | Komunikacja publ.: tak | Winda: NIE | Rozkład: dwustronne | Usytuowanie: narożne | Opłaty w czynszu: wywóz śmieci, wywóz nieczystości, woda/ryczałt na wodę, ogrzewanie, fundusz remontowy, CO, administracja | Opłaty wg liczników: prąd, gaz | Rodzaj mieszkania: jednopoziomowe | Piwnica [m2]: 2 | Piwnica: TAK | Stan lokalu: do wprowadzenia | Okna: PCV | Instalacje: częściowo wymienione | Balkon: brak | Powierzchnia użytkowa [m2]: 65 | Rok budowy: 1950 | Liczba pokoi: 3 | Wysokość pomieszczeń [m]: 2,6700 | Liczba sypialni: 3 | Powierzchnia pokoi [m2]: 20 ; 14,5 ; 9,2 | Podłogi pokoi: panele | Ściany pokoi: zwykłe | Wystawa okien - pokoje : Pn-Wsch, Pn-Zach | Typ kuchni: jasna z oknem | Rodzaj kuchni: z nowoczesną zabudową kuchenną | Powierzchnia kuchni [m2]: 8 | Podłoga kuchni: gres | Wystawa okien - kuchnia: Pn-Zach | Typ łazienki: osobno z wc | Liczba łazienek: 1 | Powierzchnia łazienki [m2]: 2,62 | Glazura łazienki: nowego typu | Podłoga łazienki: gres | Wyposażenie łazienki: WC, wanna | Ściany łazienki: zwykłe | Liczba WC: 1 | Powierzchnia WC: 1,3 | Glazura WC: nowego typu | Podłoga WC: gres | Ściany WC: glazura | Liczba przedpokoi: 1 | Powierzchnia przedpokoi [m2]: 8 | Podłoga przedpokoi: panele | Ściany przedpokoi: zwykłe | ::LINK DO STRONY | [www]/offer/BS1-MS-314384 ::KONTAKT DO AGENTA | Norbert Borowiak | [numer] | [email] ::DANE BIURA | Oddział BS1, Kapelanka | Kapelanka 1A/1 | 30-347 Kraków | [numer] |",tak,,,plastikowe,własność,Wyposażenie: internet,50.07705,20.047576
